Case_ID,Timestamp,Type,Sensor,Label,Activity_ID
2022-09-12,2022-09-12 08:23:08.431884831,FloorSensor,sens4_A,A,245
2022-09-12,2022-09-12 08:23:38.431884831,FloorSensor,sens4_A,A,246
2022-09-12,2022-09-12 08:24:08.431884831,FloorSensor,sens4_A,D,247
2022-09-12,2022-09-12 08:24:20.710059422,PresenceSensor,door_D,D,247
2022-09-12,2022-09-12 08:24:26.745593327,FloorSensor,sens1_D,D,247
2022-09-12,2022-09-12 08:24:56.745593327,FloorSensor,sens1_D,D,248
2022-09-12,2022-09-12 08:25:26.745593327,FloorSensor,sens1_D,D,249
2022-09-12,2022-09-12 08:25:56.745593327,FloorSensor,sens1_D,D,250
2022-09-12,2022-09-12 08:28:28.023767918,FloorSensor,sens3_D,D,251
2022-09-12,2022-09-12 08:28:32.852195042,FloorSensor,sens2_D,D,252
2022-09-12,2022-09-12 08:29:02.852195042,FloorSensor,sens2_D,D,253
2022-09-12,2022-09-12 08:29:32.852195042,FloorSensor,sens2_D,D,254
2022-09-12,2022-09-12 08:30:02.852195042,FloorSensor,sens2_D,D,255
2022-09-12,2022-09-12 08:30:32.852195042,FloorSensor,sens2_D,D,256
2022-09-13,2022-09-13 08:16:33.962131562,PresenceSensor,door_C,C,257
2022-09-13,2022-09-13 08:16:37.583451905,FloorSensor,sens4_C,C,257
2022-09-13,2022-09-13 08:16:41.826092591,FloorSensor,sens2_C,C,257
2022-09-13,2022-09-13 08:17:11.826092591,FloorSensor,sens2_C,C,258
2022-09-13,2022-09-13 08:17:41.826092591,FloorSensor,sens2_C,C,259
2022-09-13,2022-09-13 08:18:11.826092591,FloorSensor,sens2_C,C,260
2022-09-13,2022-09-13 08:18:41.826092591,FloorSensor,sens2_C,C,261
2022-09-13,2022-09-13 08:18:52.861626496,FloorSensor,sens3_C,C,261
2022-09-13,2022-09-13 08:19:22.861626496,FloorSensor,sens3_C,C,262
2022-09-13,2022-09-13 08:19:52.861626496,FloorSensor,sens3_C,C,263
2022-09-13,2022-09-13 08:20:12.690053620,FloorSensor,sens4_C,C,264
2022-09-13,2022-09-13 08:20:15.311373963,FloorSensor,sense1_C,C,264
2022-09-13,2022-09-13 08:20:45.311373963,FloorSensor,sense1_C,C,265
2022-09-13,2022-09-13 08:21:15.311373963,FloorSensor,sense1_C,C,266
2022-09-13,2022-09-13 08:21:45.311373963,FloorSensor,sense1_C,C,267
2022-09-13,2022-09-13 08:22:15.311373963,FloorSensor,sense1_C,C,268
2022-09-13,2022-09-13 08:22:45.311373963,FloorSensor,sense1_C,C,269
2022-09-13,2022-09-13 08:22:52.139801087,FloorSensor,sens4_C,C,269
2022-09-13,2022-09-13 08:25:46.382441773,FloorSensor,sens4_C,C,270
2022-09-14,2022-09-14 08:17:34.453534562,PresenceSensor,door_D,D,271
2022-09-14,2022-09-14 08:17:40.489068467,FloorSensor,sens1_D,D,271
2022-09-14,2022-09-14 08:18:10.489068467,FloorSensor,sens1_D,D,272
2022-09-14,2022-09-14 08:18:40.489068467,FloorSensor,sens1_D,D,273
2022-09-14,2022-09-14 08:19:10.489068467,FloorSensor,sens1_D,D,274
2022-09-14,2022-09-14 08:19:40.489068467,FloorSensor,sens1_D,D,275
2022-09-14,2022-09-14 08:19:50.317495591,FloorSensor,sens4_D,D,275
2022-09-14,2022-09-14 08:19:55.145922715,FloorSensor,sens2_D,D,275
2022-09-14,2022-09-14 08:20:25.145922715,FloorSensor,sens2_D,D,276
2022-09-14,2022-09-14 08:20:55.145922715,FloorSensor,sens2_D,D,277
2022-09-14,2022-09-14 08:21:25.145922715,FloorSensor,sens2_D,D,278
2022-09-14,2022-09-14 08:21:47.353029496,FloorSensor,sens3_D,D,279
2022-09-14,2022-09-14 08:23:10.802776963,FloorSensor,sens4_D,D,280
2022-09-14,2022-09-14 08:23:15.045417649,PresenceSensor,door_D,D,280
2022-09-14,2022-09-14 08:23:19.080951554,PresenceSensor,door_A,D,280
2022-09-14,2022-09-14 08:23:26.737805802,FloorSensor,sens1_B,D,280
2022-09-14,2022-09-14 08:23:30.152019364,FloorSensor,sens2_B,B,281
2022-09-14,2022-09-14 08:24:00.152019364,FloorSensor,sens2_B,B,282
2022-09-14,2022-09-14 08:24:30.152019364,FloorSensor,sens2_B,B,283
2022-09-14,2022-09-14 08:25:00.152019364,FloorSensor,sens2_B,B,284
2022-09-14,2022-09-14 08:25:20.980446488,FloorSensor,sens1_B,B,284
2022-09-14,2022-09-14 08:25:50.980446488,FloorSensor,sens1_B,B,285
2022-09-14,2022-09-14 08:26:20.980446488,FloorSensor,sens1_B,B,286
