Start Time,End Time,door_A,sens3_A,sens4_A,sens2_A,sens1_A,door_B,sens4_B,sens3_B,sens2_B,sens1_B,door_C,sens4_C,sens2_C,sens3_C,sense1_C,door_D,sens1_D,sens3_D,sens2_D,sens4_D,Label
2022-10-30 08:44:33.971980232,2022-10-30 08:44:33.971980232,,,,,,,,,,,,,,,1,,,,,,C
2022-10-30 08:45:03.971980232,2022-10-30 08:45:03.971980232,,,,,,,,,,,,,,,1,,,,,,C
2022-10-30 08:45:33.971980232,2022-10-30 08:45:33.971980232,,,,,,,,,,,,,,,1,,,,,,C
2022-10-30 08:46:03.971980232,2022-10-30 08:46:03.971980232,,,,,,,,,,,,,,,1,,,,,,C
2022-10-30 08:46:33.971980232,2022-10-30 08:46:33.971980232,,,,,,,,,,,,,,,1,,,,,,C
2022-10-30 08:48:40.835941261,2022-10-30 08:48:40.835941261,,,,,,,,,,,,,,1,,,,,,,C
2022-10-30 08:49:10.835941261,2022-10-30 08:49:10.835941261,,,,,,,,,,,,,,1,,,,,,,C
2022-10-30 08:49:40.835941261,2022-10-30 08:49:40.835941261,,,,,,,,,,,,,,1,,,,,,,C
2022-10-30 08:50:10.835941261,2022-10-30 08:50:14.043048042,,,,,,,,,,,,,1,1,,,,,,,C
2022-10-30 08:50:44.043048042,2022-10-30 08:50:44.043048042,,,,,,,,,,,,,1,,,,,,,,C
2022-10-30 08:51:14.043048042,2022-10-30 08:51:27.321222633,,,,,,,,,,,1,1,1,,,,,,,,C
2022-10-30 08:51:35.978076881,2022-10-30 08:51:35.978076881,,,,,,,,,,,,,,,,,,,1,,D
2022-10-30 08:52:05.978076881,2022-10-30 08:52:05.978076881,,,,,,,,,,,,,,,,,,,1,,D
2022-10-30 08:52:35.978076881,2022-10-30 08:52:47.806504005,,,,,,,,,,,,,,,,,,1,1,,D
2022-10-30 08:53:56.220717567,2022-10-30 08:53:56.220717567,,,,,,,,,,,,,,,,,,1,,,D
2022-10-30 08:54:01.049144691,2022-10-30 08:54:01.049144691,,,,,,,,,,,,,,,,,1,,,,D
2022-10-30 08:54:31.049144691,2022-10-30 08:54:31.049144691,,,,,,,,,,,,,,,,,1,,,,D
2022-10-30 08:55:01.049144691,2022-10-30 08:55:01.049144691,,,,,,,,,,,,,,,,,1,,,,D
2022-10-30 08:55:31.049144691,2022-10-30 08:55:31.049144691,,,,,,,,,,,,,,,,,1,,,,D
2022-10-30 08:56:01.049144691,2022-10-30 08:56:01.049144691,,,,,,,,,,,,,,,,,1,,,,D
2022-10-31 08:16:52.335895343,2022-10-31 08:16:56.371429248,1,,1,,,,,,,,,,,,,,,,,,A
2022-10-31 08:17:26.371429248,2022-10-31 08:17:26.371429248,,,1,,,,,,,,,,,,,,,,,,A
2022-10-31 08:17:56.371429248,2022-10-31 08:17:56.371429248,,,1,,,,,,,,,,,,,,,,,,A
2022-10-31 08:18:26.371429248,2022-10-31 08:18:26.371429248,,,1,,,,,,,,,,,,,,,,,,A
2022-10-31 08:18:44.992749591,2022-10-31 08:18:44.992749591,,,,,1,,,,,,,,,,,,,,,,A
2022-10-31 08:20:39.406963153,2022-10-31 08:20:44.649603839,,1,,,1,,,,,,,,,,,,,,,,A
2022-10-31 08:21:14.649603839,2022-10-31 08:21:14.649603839,,1,,,,,,,,,,,,,,,,,,,A
2022-10-31 08:21:44.649603839,2022-10-31 08:21:44.649603839,,1,,,,,,,,,,,,,,,,,,,A
2022-10-31 08:22:14.649603839,2022-10-31 08:22:14.649603839,,1,,,,,,,,,,,,,,,,,,,A
2022-10-31 08:22:44.649603839,2022-10-31 08:22:44.649603839,,1,,,,,,,,,,,,,,,,,,,A
2022-10-31 08:23:14.649603839,2022-10-31 08:23:14.649603839,,1,,,,,,,,,,,,,,,,,,,A
2022-10-31 08:26:46.170419116,2022-10-31 08:26:51.998846240,,,,,,1,,1,,,,,,,,,,,,,B
2022-10-31 08:27:21.998846240,2022-10-31 08:27:21.998846240,,,,,,,,1,,,,,,,,,,,,,B
2022-10-31 08:27:51.998846240,2022-10-31 08:27:51.998846240,,,,,,,,1,,,,,,,,,,,,,B
2022-10-31 08:28:21.998846240,2022-10-31 08:28:21.998846240,,,,,,,,1,,,,,,,,,,,,,B
2022-10-31 08:28:51.998846240,2022-10-31 08:28:51.998846240,,,,,,,,1,,,,,,,,,,,,,B
2022-10-31 08:29:21.998846240,2022-10-31 08:29:21.998846240,,,,,,,,1,,,,,,,,,,,,,B
2022-10-31 08:29:44.620166583,2022-10-31 08:29:44.620166583,,,,,,,1,,,,,,,,,,,,,,B
2022-10-31 08:31:13.448593707,2022-10-31 08:31:16.277020831,,,,,,,1,,1,,,,,,,,,,,,B
2022-10-31 08:31:46.277020831,2022-10-31 08:31:46.277020831,,,,,,,,,1,,,,,,,,,,,,B
2022-10-31 08:32:16.277020831,2022-10-31 08:32:16.277020831,,,,,,,,,1,,,,,,,,,,,,B
2022-10-31 08:32:46.277020831,2022-10-31 08:32:54.933875079,,,,,,,,,1,1,,,,,,,,,,,B
2022-10-31 08:33:24.933875079,2022-10-31 08:33:24.933875079,,,,,,,,,,1,,,,,,,,,,,B
2022-10-31 08:33:54.933875079,2022-10-31 08:33:54.933875079,,,,,,,,,,1,,,,,,,,,,,B
2022-10-31 08:34:24.933875079,2022-10-31 08:34:24.933875079,,,,,,,,,,1,,,,,,,,,,,B
2022-10-31 08:34:47.797836108,2022-10-31 08:34:56.247583575,,,,,,,,,,,1,,,1,,,,,,,C
2022-10-31 08:35:26.247583575,2022-10-31 08:35:26.247583575,,,,,,,,,,,,,,1,,,,,,,C
2022-10-31 08:35:56.247583575,2022-10-31 08:35:56.247583575,,,,,,,,,,,,,,1,,,,,,,C
2022-10-31 08:36:26.247583575,2022-10-31 08:36:26.247583575,,,,,,,,,,,,,,1,,,,,,,C
2022-10-31 08:36:56.247583575,2022-10-31 08:36:56.247583575,,,,,,,,,,,,,,1,,,,,,,C
2022-10-31 08:37:26.247583575,2022-10-31 08:37:26.247583575,,,,,,,,,,,,,,1,,,,,,,C
2022-10-31 08:37:57.490224261,2022-10-31 08:37:57.490224261,,,,,,,,,,,,,1,,,,,,,,C
2022-10-31 08:38:27.490224261,2022-10-31 08:38:27.490224261,,,,,,,,,,,,,1,,,,,,,,C
2022-10-31 08:38:57.490224261,2022-10-31 08:38:57.490224261,,,,,,,,,,,,,1,,,,,,,,C
2022-10-31 08:39:27.490224261,2022-10-31 08:39:27.490224261,,,,,,,,,,,,,1,,,,,,,,C
2022-10-31 08:39:57.490224261,2022-10-31 08:39:57.490224261,,,,,,,,,,,,,1,,,,,,,,C
2022-10-31 08:40:05.768398852,2022-10-31 08:40:05.768398852,,,,,,,,,,,,,,,1,,,,,,C
2022-10-31 08:40:35.768398852,2022-10-31 08:40:35.768398852,,,,,,,,,,,,,,,1,,,,,,C
2022-10-31 08:41:05.768398852,2022-10-31 08:41:05.768398852,,,,,,,,,,,,,,,1,,,,,,C
2022-10-31 08:43:43.975505633,2022-10-31 08:43:43.975505633,,,,,,,,,,,,1,,,,,,,,,C
2022-10-31 08:46:41.082107348,2022-10-31 08:46:43.703427691,,,,,,,,,,,,,,,,,,1,,1,D
2022-10-31 08:49:41.324748034,2022-10-31 08:49:45.946068377,,,,,,,,,,,,,,,,,,1,1,,D
2022-10-31 08:50:15.946068377,2022-10-31 08:50:15.946068377,,,,,,,,,,,,,,,,,,,1,,D
2022-10-31 08:50:45.946068377,2022-10-31 08:50:45.946068377,,,,,,,,,,,,,,,,,,,1,,D
2022-10-31 08:51:15.946068377,2022-10-31 08:51:25.602922625,,,,,,,,,,,,,,,,,1,,1,1,D
2022-10-31 08:51:55.602922625,2022-10-31 08:51:55.602922625,,,,,,,,,,,,,,,,,1,,,,D
2022-10-31 08:52:25.602922625,2022-10-31 08:52:25.602922625,,,,,,,,,,,,,,,,,1,,,,D
2022-10-31 08:52:55.602922625,2022-10-31 08:52:55.602922625,,,,,,,,,,,,,,,,,1,,,,D
2022-11-01 08:04:07.750147343,2022-11-01 08:04:07.750147343,1,,,,,,,,,,,,,,,,,,,,A
2022-11-01 08:06:35.614108372,2022-11-01 08:06:35.614108372,,,,,1,,,,,,,,,,,,,,,,A
2022-11-01 08:09:25.821215153,2022-11-01 08:09:28.442535496,,,1,,1,,,,,,,,,,,,,,,,A
2022-11-01 08:09:58.442535496,2022-11-01 08:09:58.442535496,,,1,,,,,,,,,,,,,,,,,,A
2022-11-01 08:10:28.442535496,2022-11-01 08:10:28.442535496,,,1,,,,,,,,,,,,,,,,,,A
2022-11-01 08:10:58.442535496,2022-11-01 08:10:58.442535496,,,1,,,,,,,,,,,,,,,,,,A
2022-11-01 08:11:28.442535496,2022-11-01 08:11:28.442535496,,,1,,,,,,,,,,,,,,,,,,A
2022-11-01 08:11:58.442535496,2022-11-01 08:11:58.442535496,,,1,,,,,,,,,,,,,,,,,,A
2022-11-01 08:12:23.856749058,2022-11-01 08:12:23.856749058,,1,,,,,,,,,,,,,,,,,,,A
2022-11-01 08:12:53.856749058,2022-11-01 08:12:53.856749058,,1,,,,,,,,,,,,,,,,,,,A
2022-11-01 08:13:23.856749058,2022-11-01 08:13:23.856749058,,1,,,,,,,,,,,,,,,,,,,A
2022-11-01 08:13:31.478069401,2022-11-01 08:13:44.791777897,,,1,,,,,,,1,,,,,,,,,,,A
2022-11-01 08:14:14.791777897,2022-11-01 08:14:14.791777897,,,,,,,,,,1,,,,,,,,,,,B
2022-11-01 08:14:44.791777897,2022-11-01 08:14:44.791777897,,,,,,,,,,1,,,,,,,,,,,B
2022-11-01 08:15:14.791777897,2022-11-01 08:15:14.791777897,,,,,,,,,,1,,,,,,,,,,,B
2022-11-01 08:15:44.791777897,2022-11-01 08:15:44.791777897,,,,,,,,,,1,,,,,,,,,,,B
2022-11-01 08:16:14.791777897,2022-11-01 08:16:14.791777897,,,,,,,,,,1,,,,,,,,,,,B
2022-11-01 08:16:35.620205021,2022-11-01 08:16:39.655738926,,,,,,,1,1,,,,,,,,,,,,,B
2022-11-01 08:17:09.655738926,2022-11-01 08:17:09.655738926,,,,,,,,1,,,,,,,,,,,,,B
2022-11-01 08:17:39.655738926,2022-11-01 08:17:39.655738926,,,,,,,,1,,,,,,,,,,,,,B
2022-11-01 08:18:09.655738926,2022-11-01 08:18:09.655738926,,,,,,,,1,,,,,,,,,,,,,B
2022-11-01 08:18:39.655738926,2022-11-01 08:18:39.655738926,,,,,,,,1,,,,,,,,,,,,,B
2022-11-01 08:19:09.655738926,2022-11-01 08:19:16.519699955,,,,,,,,1,1,,,,,,,,,,,,B
2022-11-01 08:19:46.519699955,2022-11-01 08:19:46.519699955,,,,,,,,,1,,,,,,,,,,,,B
2022-11-01 08:20:16.519699955,2022-11-01 08:20:16.519699955,,,,,,,,,1,,,,,,,,,,,,B
2022-11-01 08:20:46.519699955,2022-11-01 08:20:46.519699955,,,,,,,,,1,,,,,,,,,,,,B
2022-11-01 08:21:16.519699955,2022-11-01 08:21:16.519699955,,,,,,,,,1,,,,,,,,,,,,B
2022-11-01 08:21:46.519699955,2022-11-01 08:21:56.348127079,,,,,,,1,,1,,,,,,,,,,,,B
2022-11-01 08:24:13.797874546,2022-11-01 08:24:17.833408451,,,,,,,,,,,1,1,,,,,,,,,C
2022-11-01 08:25:53.283155918,2022-11-01 08:25:53.283155918,,,,,,,,,,,,,,,1,,,,,,C
2022-11-01 08:26:23.283155918,2022-11-01 08:26:23.283155918,,,,,,,,,,,,,,,1,,,,,,C
2022-11-01 08:26:53.283155918,2022-11-01 08:26:53.283155918,,,,,,,,,,,,,,,1,,,,,,C
2022-11-01 08:27:23.283155918,2022-11-01 08:27:23.283155918,,,,,,,,,,,,,,,1,,,,,,C
2022-11-01 08:27:38.318689823,2022-11-01 08:27:42.561330509,,,,,,,,,,,,1,,1,,,,,,,C
2022-11-01 08:28:12.561330509,2022-11-01 08:28:12.561330509,,,,,,,,,,,,,,1,,,,,,,C
2022-11-01 08:28:42.561330509,2022-11-01 08:28:42.561330509,,,,,,,,,,,,,,1,,,,,,,C
2022-11-01 08:29:12.561330509,2022-11-01 08:29:12.561330509,,,,,,,,,,,,,,1,,,,,,,C
2022-11-01 08:29:42.561330509,2022-11-01 08:29:42.561330509,,,,,,,,,,,,,,1,,,,,,,C
2022-11-01 08:32:27.803971195,2022-11-01 08:32:27.803971195,,,,,,,,,,,,1,,,,,,,,,C
2022-11-01 08:32:31.632398319,2022-11-01 08:32:31.632398319,,,,,,,,,,,,,1,,,,,,,,C
2022-11-01 08:33:01.632398319,2022-11-01 08:33:01.632398319,,,,,,,,,,,,,1,,,,,,,,C
2022-11-01 08:33:31.632398319,2022-11-01 08:33:53.117679691,,,,,,,,,,,1,1,1,,,,,,,,C
2022-11-01 08:34:01.774533939,2022-11-01 08:34:01.774533939,,,,,,,,,,,,,,,,,,,1,,D
2022-11-01 08:34:31.774533939,2022-11-01 08:34:31.774533939,,,,,,,,,,,,,,,,,,,1,,D
2022-11-01 08:35:01.774533939,2022-11-01 08:35:01.774533939,,,,,,,,,,,,,,,,,,,1,,D
2022-11-01 08:35:31.774533939,2022-11-01 08:35:31.774533939,,,,,,,,,,,,,,,,,,,1,,D
2022-11-01 08:36:01.774533939,2022-11-01 08:36:01.774533939,,,,,,,,,,,,,,,,,,,1,,D
2022-11-01 08:36:31.774533939,2022-11-01 08:36:58.017174625,,,,,,,,,,,,,,,,,,,1,1,D
2022-11-01 08:37:02.638494968,2022-11-01 08:37:02.638494968,,,,,,,,,,,,,,,,,1,,,,D
2022-11-01 08:37:32.638494968,2022-11-01 08:37:32.638494968,,,,,,,,,,,,,,,,,1,,,,D
2022-11-01 08:38:02.638494968,2022-11-01 08:38:02.638494968,,,,,,,,,,,,,,,,,1,,,,D
2022-11-01 08:38:32.638494968,2022-11-01 08:38:52.259815311,,,,,,,,,,,,,,,,,1,1,,,D
2022-11-02 08:21:29.664041343,2022-11-02 08:21:29.664041343,1,,,,,,,,,,,,,,,,,,,,A
2022-11-02 08:23:01.906682029,2022-11-02 08:23:06.942215934,,1,,1,,,,,,,,,,,,,,,,,A
2022-11-02 08:23:36.942215934,2022-11-02 08:23:36.942215934,,1,,,,,,,,,,,,,,,,,,,A
2022-11-02 08:24:06.942215934,2022-11-02 08:24:06.942215934,,1,,,,,,,,,,,,,,,,,,,A
2022-11-02 08:24:36.942215934,2022-11-02 08:24:36.942215934,,1,,,,,,,,,,,,,,,,,,,A
2022-11-02 08:25:06.942215934,2022-11-02 08:25:06.942215934,,1,,,,,,,,,,,,,,,,,,,A
2022-11-02 08:25:36.942215934,2022-11-02 08:25:52.770643058,,1,1,,,,,,,,,,,,,,,,,,A
2022-11-02 08:26:22.770643058,2022-11-02 08:26:22.770643058,,,1,,,,,,,,,,,,,,,,,,A
2022-11-02 08:26:52.770643058,2022-11-02 08:26:52.770643058,,,1,,,,,,,,,,,,,,,,,,A
2022-11-02 08:27:22.770643058,2022-11-02 08:27:22.770643058,,,1,,,,,,,,,,,,,,,,,,A
2022-11-02 08:27:51.977749839,2022-11-02 08:27:51.977749839,,,,,1,,,,,,,,,,,,,,,,A
2022-11-02 08:30:16.806176963,2022-11-02 08:30:28.498565116,,,1,,1,1,,,,,,,,,,,,,,,A
2022-11-02 08:30:34.326992240,2022-11-02 08:30:34.326992240,,,,,,,,1,,,,,,,,,,,,,B
2022-11-02 08:31:04.326992240,2022-11-02 08:31:04.326992240,,,,,,,,1,,,,,,,,,,,,,B
2022-11-02 08:31:34.326992240,2022-11-02 08:31:34.326992240,,,,,,,,1,,,,,,,,,,,,,B
2022-11-02 08:32:04.326992240,2022-11-02 08:32:04.326992240,,,,,,,,1,,,,,,,,,,,,,B
2022-11-02 08:32:34.326992240,2022-11-02 08:32:34.326992240,,,,,,,,1,,,,,,,,,,,,,B
2022-11-02 08:33:04.326992240,2022-11-02 08:33:11.948312583,,,,,,,1,1,,,,,,,,,,,,,B
2022-11-02 08:34:53.983846488,2022-11-02 08:34:53.983846488,,,,,,,,,,1,,,,,,,,,,,B
2022-11-02 08:35:23.983846488,2022-11-02 08:35:23.983846488,,,,,,,,,,1,,,,,,,,,,,B
2022-11-02 08:35:53.983846488,2022-11-02 08:35:53.983846488,,,,,,,,,,1,,,,,,,,,,,B
2022-11-02 08:36:23.983846488,2022-11-02 08:36:23.983846488,,,,,,,,,,1,,,,,,,,,,,B
2022-11-02 08:36:53.983846488,2022-11-02 08:36:53.983846488,,,,,,,,,,1,,,,,,,,,,,B
2022-11-02 08:37:23.983846488,2022-11-02 08:37:23.983846488,,,,,,,,,,1,,,,,,,,,,,B
2022-11-02 08:37:34.019380393,2022-11-02 08:37:34.019380393,,,,,,,,,1,,,,,,,,,,,,B
2022-11-02 08:38:04.019380393,2022-11-02 08:38:04.019380393,,,,,,,,,1,,,,,,,,,,,,B
2022-11-02 08:38:34.019380393,2022-11-02 08:38:55.262021079,,,,,,,1,,1,,,,,,,,,,,,B
2022-11-02 08:39:03.125982108,2022-11-02 08:39:03.125982108,,,,,,,,,,,1,,,,,,,,,,C
2022-11-02 08:40:16.954409232,2022-11-02 08:40:16.954409232,,,,,,,,,,,,,,1,,,,,,,C
2022-11-02 08:40:46.954409232,2022-11-02 08:40:46.954409232,,,,,,,,,,,,,,1,,,,,,,C
2022-11-02 08:41:16.954409232,2022-11-02 08:41:16.954409232,,,,,,,,,,,,,,1,,,,,,,C
2022-11-02 08:41:46.954409232,2022-11-02 08:41:54.197049918,,,,,,,,,,,,,,1,1,,,,,,C
2022-11-02 08:42:24.197049918,2022-11-02 08:42:24.197049918,,,,,,,,,,,,,,,1,,,,,,C
2022-11-02 08:42:54.197049918,2022-11-02 08:42:54.197049918,,,,,,,,,,,,,,,1,,,,,,C
2022-11-02 08:43:24.197049918,2022-11-02 08:43:24.197049918,,,,,,,,,,,,,,,1,,,,,,C
2022-11-02 08:43:58.232583823,2022-11-02 08:43:58.232583823,,,,,,,,,,,,,1,,,,,,,,C
2022-11-02 08:44:28.232583823,2022-11-02 08:44:28.232583823,,,,,,,,,,,,,1,,,,,,,,C
2022-11-02 08:44:58.232583823,2022-11-02 08:44:58.232583823,,,,,,,,,,,,,1,,,,,,,,C
2022-11-02 08:45:28.232583823,2022-11-02 08:45:28.232583823,,,,,,,,,,,,,1,,,,,,,,C
2022-11-02 08:45:58.232583823,2022-11-02 08:45:58.232583823,,,,,,,,,,,,,1,,,,,,,,C
2022-11-02 08:47:24.475224509,2022-11-02 08:47:28.717865195,,,,,,,,,,,1,1,,,,,,,,,C
2022-11-02 08:47:35.167612662,2022-11-02 08:47:37.788933005,,,,,,,,,,,,,,,,,,1,,1,D
2022-11-02 08:49:14.617360129,2022-11-02 08:49:19.238680472,,,,,,,,,,,,,,,,,1,1,,,D
2022-11-02 08:49:49.238680472,2022-11-02 08:49:49.238680472,,,,,,,,,,,,,,,,,1,,,,D
2022-11-02 08:50:19.238680472,2022-11-02 08:50:19.238680472,,,,,,,,,,,,,,,,,1,,,,D
2022-11-02 08:50:49.238680472,2022-11-02 08:50:49.238680472,,,,,,,,,,,,,,,,,1,,,,D
2022-11-02 08:51:19.238680472,2022-11-02 08:51:19.238680472,,,,,,,,,,,,,,,,,1,,,,D
2022-11-02 08:51:49.238680472,2022-11-02 08:51:49.238680472,,,,,,,,,,,,,,,,,1,,,,D
2022-11-02 08:52:15.516855063,2022-11-02 08:52:15.516855063,,,,,,,,,,,,,,,,,,,1,,D
2022-11-02 08:52:45.516855063,2022-11-02 08:52:45.516855063,,,,,,,,,,,,,,,,,,,1,,D
2022-11-02 08:53:15.516855063,2022-11-02 08:53:15.516855063,,,,,,,,,,,,,,,,,,,1,,D
2022-11-02 08:53:45.516855063,2022-11-02 08:53:45.516855063,,,,,,,,,,,,,,,,,,,1,,D
2022-11-02 08:54:15.516855063,2022-11-02 08:54:15.516855063,,,,,,,,,,,,,,,,,,,1,,D
2022-11-02 08:54:45.516855063,2022-11-02 08:54:45.516855063,,,,,,,,,,,,,,,,,,,1,,D
2022-11-03 08:21:41.755927343,2022-11-03 08:21:46.998568029,1,1,,,,,,,,,,,,,,,,,,,A
2022-11-03 08:22:16.998568029,2022-11-03 08:22:16.998568029,,1,,,,,,,,,,,,,,,,,,,A
2022-11-03 08:22:46.998568029,2022-11-03 08:22:46.998568029,,1,,,,,,,,,,,,,,,,,,,A
2022-11-03 08:23:16.998568029,2022-11-03 08:23:16.998568029,,1,,,,,,,,,,,,,,,,,,,A
2022-11-03 08:23:46.998568029,2022-11-03 08:23:46.998568029,,1,,,,,,,,,,,,,,,,,,,A
2022-11-03 08:24:16.998568029,2022-11-03 08:24:16.998568029,,1,,,,,,,,,,,,,,,,,,,A
2022-11-03 08:24:46.998568029,2022-11-03 08:24:50.034101934,,1,1,,,,,,,,,,,,,,,,,,A
2022-11-03 08:25:20.034101934,2022-11-03 08:25:20.034101934,,,1,,,,,,,,,,,,,,,,,,A
2022-11-03 08:25:50.034101934,2022-11-03 08:25:50.034101934,,,1,,,,,,,,,,,,,,,,,,A
2022-11-03 08:26:20.034101934,2022-11-03 08:26:20.034101934,,,1,,,,,,,,,,,,,,,,,,A
2022-11-03 08:26:50.034101934,2022-11-03 08:26:50.034101934,,,1,,,,,,,,,,,,,,,,,,A
2022-11-03 08:27:10.241208715,2022-11-03 08:27:10.241208715,,,,,1,,,,,,,,,,,,,,,,A
2022-11-03 08:30:04.862529058,2022-11-03 08:30:09.483849401,,,,1,1,,,,,,,,,,,,,,,,A
2022-11-03 08:31:55.383344335,2022-11-03 08:31:55.383344335,,,,,,,,,,1,,,,,,,,,,,B
2022-11-03 08:32:00.625985021,2022-11-03 08:32:00.625985021,,,,,,,,,1,,,,,,,,,,,,B
2022-11-03 08:32:30.625985021,2022-11-03 08:32:30.625985021,,,,,,,,,1,,,,,,,,,,,,B
2022-11-03 08:33:00.625985021,2022-11-03 08:33:00.625985021,,,,,,,,,1,,,,,,,,,,,,B
2022-11-03 08:33:30.625985021,2022-11-03 08:33:30.625985021,,,,,,,,,1,,,,,,,,,,,,B
2022-11-03 08:34:00.625985021,2022-11-03 08:34:00.625985021,,,,,,,,,1,,,,,,,,,,,,B
2022-11-03 08:34:30.625985021,2022-11-03 08:34:41.247305364,,,,,,,,1,1,,,,,,,,,,,,B
2022-11-03 08:35:11.247305364,2022-11-03 08:35:11.247305364,,,,,,,,1,,,,,,,,,,,,,B
2022-11-03 08:35:41.247305364,2022-11-03 08:35:41.247305364,,,,,,,,1,,,,,,,,,,,,,B
2022-11-03 08:36:11.247305364,2022-11-03 08:36:11.247305364,,,,,,,,1,,,,,,,,,,,,,B
2022-11-03 08:36:41.247305364,2022-11-03 08:36:41.247305364,,,,,,,,1,,,,,,,,,,,,,B
2022-11-03 08:37:11.247305364,2022-11-03 08:37:22.353907079,,,,,,,,1,,1,,,,,,,,,,,B
2022-11-03 08:37:52.353907079,2022-11-03 08:37:52.353907079,,,,,,,,,,1,,,,,,,,,,,B
2022-11-03 08:38:22.353907079,2022-11-03 08:38:22.353907079,,,,,,,,,,1,,,,,,,,,,,B
2022-11-03 08:38:52.353907079,2022-11-03 08:38:52.353907079,,,,,,,,,,1,,,,,,,,,,,B
2022-11-03 08:39:22.353907079,2022-11-03 08:39:22.353907079,,,,,,,,,,1,,,,,,,,,,,B
2022-11-03 08:41:55.217868108,2022-11-03 08:41:59.253402013,,,,,,,,,,,1,1,,,,,,,,,C
2022-11-03 08:44:42.703149480,2022-11-03 08:44:42.703149480,,,,,,,,,,,,1,,,,,,,,,C
2022-11-03 08:47:18.738683385,2022-11-03 08:47:18.738683385,,,,,,,,,,,,,1,,,,,,,,C
2022-11-03 08:47:48.738683385,2022-11-03 08:47:48.738683385,,,,,,,,,,,,,1,,,,,,,,C
2022-11-03 08:48:18.738683385,2022-11-03 08:48:18.738683385,,,,,,,,,,,,,1,,,,,,,,C
2022-11-03 08:48:48.738683385,2022-11-03 08:48:48.738683385,,,,,,,,,,,,,1,,,,,,,,C
2022-11-03 08:49:18.738683385,2022-11-03 08:49:18.738683385,,,,,,,,,,,,,1,,,,,,,,C
2022-11-03 08:49:36.602644414,2022-11-03 08:49:36.602644414,,,,,,,,,,,,,,,1,,,,,,C
2022-11-03 08:50:06.602644414,2022-11-03 08:50:06.602644414,,,,,,,,,,,,,,,1,,,,,,C
2022-11-03 08:50:36.602644414,2022-11-03 08:50:36.602644414,,,,,,,,,,,,,,,1,,,,,,C
2022-11-03 08:51:06.602644414,2022-11-03 08:51:21.466605443,,,,,,,,,,,,1,,1,1,,,,,,C
2022-11-03 08:51:51.466605443,2022-11-03 08:51:51.466605443,,,,,,,,,,,,,,1,,,,,,,C
2022-11-03 08:52:21.466605443,2022-11-03 08:52:21.466605443,,,,,,,,,,,,,,1,,,,,,,C
2022-11-03 08:52:51.466605443,2022-11-03 08:52:51.466605443,,,,,,,,,,,,,,1,,,,,,,C
2022-11-03 08:53:21.466605443,2022-11-03 08:53:21.466605443,,,,,,,,,,,,,,1,,,,,,,C
2022-11-03 08:53:40.744780034,2022-11-03 08:53:43.366100377,,,,,,,,,,,,,,,,,,1,,1,D
2022-11-03 08:55:19.194527501,2022-11-03 08:55:23.815847844,,,,,,,,,,,,,,,,,1,1,,,D
2022-11-03 08:55:53.815847844,2022-11-03 08:55:53.815847844,,,,,,,,,,,,,,,,,1,,,,D
2022-11-03 08:56:23.815847844,2022-11-03 08:56:23.815847844,,,,,,,,,,,,,,,,,1,,,,D
2022-11-03 08:56:53.815847844,2022-11-03 08:56:53.815847844,,,,,,,,,,,,,,,,,1,,,,D
2022-11-03 08:57:23.815847844,2022-11-03 08:57:23.815847844,,,,,,,,,,,,,,,,,1,,,,D
2022-11-03 08:57:53.815847844,2022-11-03 08:57:53.815847844,,,,,,,,,,,,,,,,,1,,,,D
2022-11-03 08:58:22.094022435,2022-11-03 08:58:22.094022435,,,,,,,,,,,,,,,,,,,1,,D
2022-11-03 08:58:52.094022435,2022-11-03 08:58:52.094022435,,,,,,,,,,,,,,,,,,,1,,D
2022-11-03 08:59:22.094022435,2022-11-03 08:59:22.094022435,,,,,,,,,,,,,,,,,,,1,,D
2022-11-03 08:59:52.094022435,2022-11-03 08:59:52.094022435,,,,,,,,,,,,,,,,,,,1,,D
2022-11-03 09:00:22.094022435,2022-11-03 09:00:22.094022435,,,,,,,,,,,,,,,,,,,1,,D
2022-11-04 08:13:59.370187343,2022-11-04 08:13:59.370187343,1,,,,,,,,,,,,,,,,,,,,A
2022-11-04 08:14:03.405721248,2022-11-04 08:14:03.405721248,,,1,,,,,,,,,,,,,,,,,,A
2022-11-04 08:14:33.405721248,2022-11-04 08:14:33.405721248,,,1,,,,,,,,,,,,,,,,,,A
2022-11-04 08:15:03.405721248,2022-11-04 08:15:10.027041591,,,1,,1,,,,,,,,,,,,,,,,A
2022-11-04 08:16:45.441255153,2022-11-04 08:16:50.683895839,,1,,,1,,,,,,,,,,,,,,,,A
2022-11-04 08:17:20.683895839,2022-11-04 08:17:20.683895839,,1,,,,,,,,,,,,,,,,,,,A
2022-11-04 08:17:50.683895839,2022-11-04 08:17:50.683895839,,1,,,,,,,,,,,,,,,,,,,A
2022-11-04 08:18:20.683895839,2022-11-04 08:18:20.683895839,,1,,,,,,,,,,,,,,,,,,,A
2022-11-04 08:18:50.683895839,2022-11-04 08:18:50.683895839,,1,,,,,,,,,,,,,,,,,,,A
2022-11-04 08:19:20.683895839,2022-11-04 08:19:20.683895839,,1,,,,,,,,,,,,,,,,,,,A
2022-11-04 08:21:24.240245021,2022-11-04 08:21:29.482885707,,,,,,,,,1,1,,,,,,,,,,,B
2022-11-04 08:21:59.482885707,2022-11-04 08:21:59.482885707,,,,,,,,,1,,,,,,,,,,,,B
