Case_ID,Timestamp,Type,Sensor,Label,Activity_ID
2022-12-02,2022-12-02T08:13:08.621259839,FloorSensor,Sens7_X,X,129
2022-12-02,2022-12-02T08:13:11.449686963,FloorSensor,Sens6_X,X,129
2022-12-02,2022-12-02T08:13:12.863900525,PresenceSensor,Door_X,X,129
2022-12-02,2022-12-02T08:13:15.071007306,PresenceSensor,Door_Y,Y,130
2022-12-02,2022-12-02T08:13:16.278114087,FloorSensor,Sens5_Y,Y,130
2022-12-02,2022-12-02T08:14:44.106541211,FloorSensor,Sens7_Y,Y,130
2022-12-02,2022-12-02T08:14:48.934968335,FloorSensor,Sens3_Y,Y,130
2022-12-02,2022-12-02T08:14:51.142075116,FloorSensor,Sens1_Y,Y,130
2022-12-02,2022-12-02T08:16:59.142075116,FloorSensor,Sens1_Y,Y,130
2022-12-02,2022-12-02T08:19:41.556288678,FloorSensor,Sens4_Y,Y,130
2022-12-02,2022-12-02T08:19:43.556288678,FloorSensor,Sens6_Y,Y,130
2022-12-03,2022-12-03T08:02:55.542816000,PresenceSensor,Door_X,X,131
2022-12-03,2022-12-03T08:02:56.749922781,FloorSensor,Sens4_X,X,131
2022-12-03,2022-12-03T08:02:59.578349905,FloorSensor,Sens2_X,X,131
2022-12-03,2022-12-03T08:04:21.199670248,FloorSensor,Sens1_X,X,131
2022-12-03,2022-12-03T08:06:03.820990591,FloorSensor,Sens1_X,X,131
2022-12-03,2022-12-03T08:11:18.306271963,FloorSensor,Sens6_X,X,131
2022-12-03,2022-12-03T08:11:19.720485525,PresenceSensor,Door_X,X,131
2022-12-03,2022-12-03T08:11:21.927592306,PresenceSensor,Door_Y,Y,132
2022-12-03,2022-12-03T08:11:23.134699087,FloorSensor,Sens5_Y,Y,132
2022-12-03,2022-12-03T08:14:08.756019430,FloorSensor,Sens6_Y,Y,132
2022-12-03,2022-12-03T08:14:10.756019430,FloorSensor,Sens4_Y,Y,132
2022-12-03,2022-12-03T08:16:40.756019430,FloorSensor,Sens4_Y,Y,132
2022-12-03,2022-12-03T08:16:43.377339773,FloorSensor,Sens5_Y,Y,132
2022-12-03,2022-12-03T08:16:46.205766897,FloorSensor,Sens7_Y,Y,132
2022-12-03,2022-12-03T08:18:31.241300802,FloorSensor,Sens5_Y,Y,132
2022-12-03,2022-12-03T08:18:33.241300802,FloorSensor,Sens3_Y,Y,132
2022-12-03,2022-12-03T08:18:35.241300802,FloorSensor,Sens1_Y,Y,132
2022-12-04,2022-12-04T08:08:43.157732000,PresenceSensor,Door_X,X,133
2022-12-04,2022-12-04T08:08:44.364838781,FloorSensor,Sens4_X,X,133
2022-12-04,2022-12-04T08:08:47.193265905,FloorSensor,Sens2_X,X,133
2022-12-04,2022-12-04T08:12:24.850120153,FloorSensor,Sens3_X,X,133
2022-12-04,2022-12-04T08:15:06.678547277,FloorSensor,Sens1_X,X,133
2022-12-04,2022-12-04T08:15:10.299867620,FloorSensor,Sens4_X,X,133
2022-12-04,2022-12-04T08:15:11.506974401,PresenceSensor,Door_X,X,133
2022-12-04,2022-12-04T08:15:12.921187963,FloorSensor,Sens6_X,X,133
2022-12-04,2022-12-04T08:15:15.128294744,FloorSensor,Sens8_X,X,133
2022-12-04,2022-12-04T08:20:26.163828649,FloorSensor,Sens7_X,X,133
2022-12-04,2022-12-04T08:20:28.992255773,FloorSensor,Sens6_X,X,133
2022-12-04,2022-12-04T08:20:30.406469335,PresenceSensor,Door_X,X,133
2022-12-04,2022-12-04T08:20:32.613576116,PresenceSensor,Door_Y,Y,134
2022-12-04,2022-12-04T08:20:33.820682897,FloorSensor,Sens5_Y,Y,134
2022-12-04,2022-12-04T08:24:13.063323583,FloorSensor,Sens5_Y,Y,134
2022-12-04,2022-12-04T08:24:15.270430364,FloorSensor,Sens3_Y,Y,134
2022-12-04,2022-12-04T08:24:17.891750707,FloorSensor,Sens1_Y,Y,134
2022-12-05,2022-12-05T08:04:22.983610000,PresenceSensor,Door_Y,Y,134
2022-12-05,2022-12-05T08:04:24.190716781,FloorSensor,Sens3_Y,Y,134
2022-12-05,2022-12-05T08:08:07.847571029,FloorSensor,Sens5_Y,Y,134
2022-12-05,2022-12-05T08:12:20.332852401,FloorSensor,Sens3_Y,Y,134
2022-12-05,2022-12-05T08:12:21.747065963,PresenceSensor,Door_Y,Y,134
2022-12-05,2022-12-05T08:12:23.954172744,PresenceSensor,Door_X,X,135
2022-12-05,2022-12-05T08:12:25.161279525,FloorSensor,Sens6_X,X,135
2022-12-05,2022-12-05T08:13:36.196813430,FloorSensor,Sens8_X,X,135
2022-12-05,2022-12-05T08:16:20.196813430,FloorSensor,Sens8_X,X,135
2022-12-05,2022-12-05T08:16:22.818133773,FloorSensor,Sens6_X,X,135
2022-12-05,2022-12-05T08:16:27.646560897,FloorSensor,Sens2_X,X,135
2022-12-05,2022-12-05T08:18:57.267881240,FloorSensor,Sens1_X,X,135
2022-12-05,2022-12-05T08:18:59.889201583,FloorSensor,Sens3_X,X,135
2022-12-05,2022-12-05T08:19:04.717628707,FloorSensor,Sens7_X,X,135
2022-12-05,2022-12-05T08:20:22.546055831,FloorSensor,Sens7_X,X,135
2022-12-06,2022-12-06T08:05:09.027612000,PresenceSensor,Door_X,X,135
2022-12-06,2022-12-06T08:05:10.234718781,FloorSensor,Sens4_X,X,135
2022-12-06,2022-12-06T08:05:13.063145905,FloorSensor,Sens2_X,X,135
2022-12-06,2022-12-06T08:06:28.684466248,FloorSensor,Sens1_X,X,135
2022-12-06,2022-12-06T08:08:56.305786591,FloorSensor,Sens1_X,X,135
2022-12-06,2022-12-06T08:10:51.134213715,FloorSensor,Sens6_X,X,135
2022-12-06,2022-12-06T08:10:53.341320496,FloorSensor,Sens8_X,X,135
2022-12-06,2022-12-06T08:15:46.412388306,PresenceSensor,Door_X,X,135
2022-12-06,2022-12-06T08:15:48.412388306,PresenceSensor,Door_Y,Y,136
2022-12-06,2022-12-06T08:20:37.069242554,FloorSensor,Sens1_Y,Y,136
2022-12-06,2022-12-06T08:20:41.690562897,FloorSensor,Sens5_Y,Y,136
2022-12-06,2022-12-06T08:20:44.518990021,FloorSensor,Sens7_Y,Y,136
2022-12-06,2022-12-06T08:22:02.347417145,FloorSensor,Sens8_Y,Y,136
2022-12-07,2022-12-07T08:11:21.581596000,PresenceSensor,Door_X,X,137
2022-12-07,2022-12-07T08:13:59.788702781,FloorSensor,Sens6_X,X,137
2022-12-07,2022-12-07T08:14:01.995809562,FloorSensor,Sens8_X,X,137
2022-12-07,2022-12-07T08:16:39.202916343,FloorSensor,Sens7_X,X,137
2022-12-07,2022-12-07T08:20:35.652663810,FloorSensor,Sens6_X,X,137
2022-12-07,2022-12-07T08:20:36.859770591,PresenceSensor,Door_X,X,137
2022-12-07,2022-12-07T08:20:38.273984153,FloorSensor,Sens4_X,X,137
2022-12-07,2022-12-07T08:20:40.481090934,FloorSensor,Sens2_X,X,137
2022-12-07,2022-12-07T08:21:59.481090934,FloorSensor,Sens2_X,X,137
2022-12-07,2022-12-07T08:22:02.102411277,FloorSensor,Sens4_X,X,137
2022-12-07,2022-12-07T08:22:03.516624839,PresenceSensor,Door_X,X,137
2022-12-07,2022-12-07T08:22:05.723731620,PresenceSensor,Door_Y,Y,138
2022-12-07,2022-12-07T08:24:38.552158744,FloorSensor,Sens4_Y,Y,138
2022-12-07,2022-12-07T08:24:43.380585868,FloorSensor,Sens7_Y,Y,138
2022-12-07,2022-12-07T08:26:32.001906211,FloorSensor,Sens8_Y,Y,138
2022-12-07,2022-12-07T08:29:22.037440116,FloorSensor,Sens3_Y,Y,138
2022-12-07,2022-12-07T08:29:24.037440116,FloorSensor,Sens1_Y,Y,138
2022-12-08,2022-12-08T08:21:19.511939000,PresenceSensor,Door_X,X,139
2022-12-08,2022-12-08T08:27:11.133259343,FloorSensor,Sens7_X,X,139
2022-12-08,2022-12-08T08:27:16.168793248,FloorSensor,Sens4_X,X,139
2022-12-08,2022-12-08T08:29:45.825647496,FloorSensor,Sens4_X,X,139
2022-12-08,2022-12-08T08:29:47.032754277,PresenceSensor,Door_X,X,139
2022-12-08,2022-12-08T08:29:48.446967839,FloorSensor,Sens6_X,X,139
2022-12-08,2022-12-08T08:29:50.654074620,FloorSensor,Sens8_X,X,139
2022-12-08,2022-12-08T08:33:32.103822087,FloorSensor,Sens1_X,X,139
2022-12-08,2022-12-08T08:33:34.932249211,FloorSensor,Sens4_X,X,139
2022-12-08,2022-12-08T08:33:36.346462773,PresenceSensor,Door_X,X,139
2022-12-08,2022-12-08T08:33:38.553569554,PresenceSensor,Door_Y,Y,140
2022-12-08,2022-12-08T08:37:05.210423802,FloorSensor,Sens1_Y,Y,140
2022-12-08,2022-12-08T08:37:07.831744145,FloorSensor,Sens4_Y,Y,140
2022-12-08,2022-12-08T08:37:10.660171269,FloorSensor,Sens6_Y,Y,140
2022-12-08,2022-12-08T08:39:36.867278050,FloorSensor,Sens8_Y,Y,140
2022-12-09,2022-12-09T08:06:59.909972000,PresenceSensor,Door_X,X,141
2022-12-09,2022-12-09T08:09:45.117078781,FloorSensor,Sens3_X,X,141
2022-12-09,2022-12-09T08:12:36.945505905,FloorSensor,Sens1_X,X,141
2022-12-09,2022-12-09T08:14:24.395253372,FloorSensor,Sens4_X,X,141
2022-12-09,2022-12-09T08:14:25.602360153,PresenceSensor,Door_X,X,141
2022-12-09,2022-12-09T08:14:27.016573715,FloorSensor,Sens6_X,X,141
2022-12-09,2022-12-09T08:14:29.223680496,FloorSensor,Sens8_X,X,141
2022-12-09,2022-12-09T08:18:17.259214401,FloorSensor,Sens7_X,X,141
2022-12-09,2022-12-09T08:18:20.087641525,FloorSensor,Sens6_X,X,141
2022-12-09,2022-12-09T08:18:21.501855087,PresenceSensor,Door_X,X,141
2022-12-09,2022-12-09T08:18:23.708961868,PresenceSensor,Door_Y,Y,142
2022-12-09,2022-12-09T08:18:24.916068649,FloorSensor,Sens5_Y,Y,142
2022-12-09,2022-12-09T08:18:27.744495773,FloorSensor,Sens8_Y,Y,142
2022-12-09,2022-12-09T08:23:31.987136459,FloorSensor,Sens5_Y,Y,142
2022-12-09,2022-12-09T08:23:34.194243240,FloorSensor,Sens3_Y,Y,142
2022-12-09,2022-12-09T08:23:36.815563583,FloorSensor,Sens1_Y,Y,142
2022-12-10,2022-12-10T08:17:45.415665000,PresenceSensor,Door_Y,Y,142
2022-12-10,2022-12-10T08:17:46.622771781,FloorSensor,Sens3_Y,Y,142
2022-12-10,2022-12-10T08:23:36.108053153,FloorSensor,Sens5_Y,Y,142
2022-12-10,2022-12-10T08:24:42.936480277,FloorSensor,Sens8_Y,Y,142
2022-12-10,2022-12-10T08:26:42.350693839,FloorSensor,Sens5_Y,Y,142
2022-12-10,2022-12-10T08:26:43.764907401,PresenceSensor,Door_Y,Y,142
2022-12-10,2022-12-10T08:26:45.972014182,PresenceSensor,Door_X,X,143
2022-12-10,2022-12-10T08:26:47.179120963,FloorSensor,Sens6_X,X,143
2022-12-10,2022-12-10T08:30:45.250188773,FloorSensor,Sens1_X,X,143
2022-12-10,2022-12-10T08:33:28.078615897,FloorSensor,Sens1_X,X,143
2022-12-10,2022-12-10T08:35:29.699936240,FloorSensor,Sens2_X,X,143
2022-12-10,2022-12-10T08:35:31.699936240,FloorSensor,Sens4_X,X,143
2022-12-10,2022-12-10T08:35:33.699936240,FloorSensor,Sens6_X,X,143
2022-12-10,2022-12-10T08:35:35.699936240,FloorSensor,Sens8_X,X,143
